risk_rank,txn_id,invoice,invoice_date,customer_id,country,stock_code,description,quantity,price,amount,composite_risk,risk_band,rule_flag_names,if_pct,suggested_procedure
1160,TXN-00047204,493873,2010-01-07 18:34:00,13711,United Kingdom,22072,TEA CUP AND SAUCER RETRO SPOT,8.0,3.75,30.0,0.773349,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.9067,Inspect for evidence of manual entry; agree to third-party documentation.
1161,TXN-00019093,490998,2009-12-08 17:24:00,16253,United Kingdom,22294,HEART FILIGREE DOVE  SMALL,24.0,1.25,30.0,0.773329,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90666,Inspect for evidence of manual entry; agree to third-party documentation.
1162,TXN-00685340,553464,2011-05-17 11:07:00,16218,United Kingdom,21232,STRAWBERRY CERAMIC TRINKET BOX,36.0,1.25,45.0,0.773319,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90664,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1163,TXN-00146706,503575,2010-04-01 16:35:00,15856,United Kingdom,22347,PIZZA SLICE DISH,24.0,1.25,30.0,0.773299,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.9066,Inspect for evidence of manual entry; agree to third-party documentation.
1164,TXN-00007641,490069,2009-12-03 14:07:00,13085,United Kingdom,22179,SET 10 LIGHTS NIGHT OWL,12.0,6.75,81.0,0.773289,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90658,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1165,TXN-00812665,565129,2011-09-01 12:41:00,15719,United Kingdom,23118,PARISIENNE JEWELLERY DRAWER,4.0,7.5,30.0,0.773259,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90652,Inspect for evidence of manual entry; agree to third-party documentation.
1166,TXN-00898709,571936,2011-10-20 09:04:00,15814,United Kingdom,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8.0,3.75,30.0,0.773219,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90644,Inspect for evidence of manual entry; agree to third-party documentation.
1167,TXN-01020722,580978,2011-12-06 15:36:00,13078,United Kingdom,22730,ALARM CLOCK BAKELIKE IVORY,8.0,3.75,30.0,0.773119,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90624,Inspect for evidence of manual entry; agree to third-party documentation.
1168,TXN-00690643,554013,2011-05-20 13:13:00,13308,United Kingdom,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,12.0,6.25,75.0,0.773099,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.9062,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1169,TXN-00340978,523131,2010-09-20 13:57:00,18242,United Kingdom,22944,CHRISTMAS METAL POSTCARD WITH BELLS,24.0,1.25,30.0,0.773034,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90607,Inspect for evidence of manual entry; agree to third-party documentation.
1170,TXN-00341988,500184,2010-09-21 09:45:00,18242,United Kingdom,84836,ZINC METAL HEART DECORATION,24.0,1.25,30.0,0.773034,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90607,Inspect for evidence of manual entry; agree to third-party documentation.
1171,TXN-00472308,534410,2010-11-22 14:36:00,16812,United Kingdom,22560,TRADITIONAL MODELLING CLAY,24.0,1.25,30.0,0.772999,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.906,Inspect for evidence of manual entry; agree to third-party documentation.
1172,TXN-00400139,528351,2010-10-21 14:29:00,13166,United Kingdom,22760,"TRAY, BREAKFAST IN BED",4.0,12.75,51.0,0.772989,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90598,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1173,TXN-00050463,494021,2010-01-11 09:53:00,15738,United Kingdom,20676,RED SPOTTY BOWL,8.0,1.25,10.0,0.772979,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90596,Inspect for evidence of manual entry; agree to third-party documentation.
1174,TXN-00191230,507920,2010-05-12 09:39:00,13740,United Kingdom,21590,KINGS CHOICE CIGAR BOX MATCHES,24.0,1.25,30.0,0.772949,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.9059,Inspect for evidence of manual entry; agree to third-party documentation.
1175,TXN-00761256,560448,2011-07-19 09:29:00,12840,United Kingdom,21390,FILIGRIS HEART WITH BUTTERFLY,24.0,1.25,30.0,0.772939,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90588,Inspect for evidence of manual entry; agree to third-party documentation.
1176,TXN-00351783,524107,2010-09-27 13:10:00,15616,United Kingdom,20871,OPULENT VELVET SET/3 CANDLES,24.0,1.25,30.0,0.772819,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90564,Inspect for evidence of manual entry; agree to third-party documentation.
1177,TXN-00408666,489452,2010-10-26 13:42:00,17593,United Kingdom,21993,FLORAL FOLK STATIONERY SET,24.0,1.25,30.0,0.772799,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.9056,Inspect for evidence of manual entry; agree to third-party documentation.
1178,TXN-00452783,532977,2010-11-15 13:27:00,16385,United Kingdom,21145,ANTIQUE GLASS PLACE SETTING,24.0,1.25,30.0,0.772779,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90556,Inspect for evidence of manual entry; agree to third-party documentation.
1179,TXN-00714326,556304,2011-06-10 10:29:00,12840,United Kingdom,21936,RED RETROSPOT PICNIC BAG,20.0,2.950000047683716,59.0,0.772749,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.9055,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1180,TXN-01029182,581486,2011-12-09 09:38:00,17001,United Kingdom,22560,TRADITIONAL MODELLING CLAY,24.0,1.25,30.0,0.772729,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90546,Inspect for evidence of manual entry; agree to third-party documentation.
1181,TXN-00250946,513996,2010-06-30 09:06:00,15842,United Kingdom,22297,HEART IVORY TRELLIS SMALL,24.0,1.25,30.0,0.772649,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.9053,Inspect for evidence of manual entry; agree to third-party documentation.
1182,TXN-00042303,493077,2009-12-22 09:50:00,14841,United Kingdom,21348,PINK SPOTS CHOCOLATE NESTING BOXES,24.0,1.25,30.0,0.772639,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90528,Inspect for evidence of manual entry; agree to third-party documentation.
1183,TXN-00113334,500347,2010-03-07 14:52:00,15631,United Kingdom,20977,36 PENCILS TUBE WOODLAND,16.0,1.25,20.0,0.772609,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90522,Inspect for evidence of manual entry; agree to third-party documentation.
1184,TXN-00404554,528735,2010-10-24 13:57:00,13240,United Kingdom,22592,CARDHOLDER HOLLY WREATH METAL,4.0,3.75,15.0,0.772599,HIGH,"ROUND_NUMBER, DUPLICATE_INVOICE",0.9052,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
1185,TXN-00254924,514391,2010-07-02 11:59:00,12921,United Kingdom,21121,SET/10 RED SPOTTY PARTY CANDLES,24.0,1.25,30.0,0.772569,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90514,Inspect for evidence of manual entry; agree to third-party documentation.
1186,TXN-00105623,499675,2010-03-01 16:14:00,17241,United Kingdom,20677,PINK SPOTTY BOWL,8.0,1.25,10.0,0.772559,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90512,Inspect for evidence of manual entry; agree to third-party documentation.
1187,TXN-00021617,491136,2009-12-09 16:24:00,16746,United Kingdom,20701,PINK CAT FLORAL CUSHION COVER,24.0,1.25,30.0,0.772549,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.9051,Inspect for evidence of manual entry; agree to third-party documentation.
1188,TXN-00798371,563841,2011-08-19 13:35:00,17402,United Kingdom,22619,SET OF 6 SOLDIER SKITTLES,12.0,3.75,45.0,0.772459,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90492,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1189,TXN-00623322,547414,2011-03-23 09:54:00,17733,United Kingdom,84978,HANGING HEART JAR T-LIGHT HOLDER,24.0,1.25,30.0,0.772419,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90484,Inspect for evidence of manual entry; agree to third-party documentation.
1190,TXN-00157824,504701,2010-04-15 18:27:00,16722,United Kingdom,22444,GROW YOUR OWN PLANT IN A CAN,24.0,1.25,30.0,0.772399,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.9048,Inspect for evidence of manual entry; agree to third-party documentation.
1191,TXN-00929142,574348,2011-11-04 10:28:00,13756,United Kingdom,22728,ALARM CLOCK BAKELIKE PINK,12.0,3.75,45.0,0.772309,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90462,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1192,TXN-00766209,560918,2011-07-21 18:27:00,14849,United Kingdom,23299,FOOD COVER WITH BEADS SET 2,12.0,3.75,45.0,0.772159,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90432,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1193,TXN-00257277,514660,2010-07-05 12:49:00,15678,United Kingdom,22528,GARDENERS KNEELING PAD,24.0,1.25,30.0,0.772139,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90428,Inspect for evidence of manual entry; agree to third-party documentation.
1194,TXN-00579901,543543,2011-02-09 15:33:00,17843,United Kingdom,M,Manual,24.0,0.20000000298023224,4.8,0.772129,HIGH,"DUPLICATE_INVOICE, HIGH_QUANTITY",0.90426,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
1195,TXN-00553537,541362,2011-01-17 14:49:00,17730,United Kingdom,21877,HOME SWEET HOME MUG,24.0,1.25,30.0,0.772019,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90404,Inspect for evidence of manual entry; agree to third-party documentation.
1196,TXN-00490295,535993,2010-11-29 13:42:00,12870,United Kingdom,21390,FILIGRIS HEART WITH BUTTERFLY,24.0,1.25,30.0,0.771989,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90398,Inspect for evidence of manual entry; agree to third-party documentation.
1197,TXN-00204911,509465,2010-05-24 10:56:00,13402,United Kingdom,20676,RED SPOTTY BOWL,8.0,1.25,10.0,0.771969,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90394,Inspect for evidence of manual entry; agree to third-party documentation.
1198,TXN-00947493,575742,2011-11-11 09:46:00,14309,United Kingdom,22975,SPACEBOY CHILDRENS EGG CUP,24.0,1.25,30.0,0.771879,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90376,Inspect for evidence of manual entry; agree to third-party documentation.
1199,TXN-00737893,558630,2011-06-30 18:07:00,15615,United Kingdom,20977,36 PENCILS TUBE WOODLAND,16.0,1.25,20.0,0.771869,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90374,Inspect for evidence of manual entry; agree to third-party documentation.
1200,TXN-00177676,549905,2010-04-30 09:56:00,17180,United Kingdom,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24.0,1.25,30.0,0.771764,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90353,Inspect for evidence of manual entry; agree to third-party documentation.
1201,TXN-00415267,549904,2010-10-30 10:24:00,17180,United Kingdom,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24.0,1.25,30.0,0.771764,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90353,Inspect for evidence of manual entry; agree to third-party documentation.
1202,TXN-00097450,498716,2010-02-22 13:31:00,15754,United Kingdom,21121,SET/10 RED SPOTTY PARTY CANDLES,24.0,1.25,30.0,0.771749,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.9035,Inspect for evidence of manual entry; agree to third-party documentation.
1203,TXN-00766769,560929,2011-07-22 10:06:00,16866,United Kingdom,21137,BLACK RECORD COVER FRAME,12.0,3.75,45.0,0.771689,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90338,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1204,TXN-00785142,562596,2011-08-08 09:22:00,16145,United Kingdom,23296,SET OF 6 TEA TIME BAKING CASES,8.0,1.25,10.0,0.771589,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90318,Inspect for evidence of manual entry; agree to third-party documentation.
1205,TXN-00332709,522337,2010-09-14 10:34:00,13440,United Kingdom,22563,HAPPY STENCIL CRAFT,24.0,1.25,30.0,0.771569,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90314,Inspect for evidence of manual entry; agree to third-party documentation.
1206,TXN-00904496,572399,2011-10-24 11:56:00,15628,United Kingdom,23210,WHITE ROCKING HORSE HAND PAINTED,24.0,1.25,30.0,0.771509,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90302,Inspect for evidence of manual entry; agree to third-party documentation.
1207,TXN-00540564,540354,2011-01-06 14:58:00,13576,United Kingdom,90057,DIAMANTE RING ASSORTED IN BOX.,24.0,1.25,30.0,0.771489,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90298,Inspect for evidence of manual entry; agree to third-party documentation.
1208,TXN-00790080,563019,2011-08-11 12:58:00,17340,United Kingdom,82484,WOOD BLACK BOARD ANT WHITE FINISH,12.0,6.75,81.0,0.771469,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90294,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1209,TXN-00949818,575895,2011-11-11 14:50:00,17052,United Kingdom,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,12.0,3.75,45.0,0.771369,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90274,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1210,TXN-00239183,512950,2010-06-21 09:26:00,17593,United Kingdom,20675,BLUE SPOTTY BOWL,8.0,1.25,10.0,0.771349,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.9027,Inspect for evidence of manual entry; agree to third-party documentation.
1211,TXN-00056748,494617,2010-01-15 14:40:00,13319,United Kingdom,79323W,WHITE CHERRY LIGHTS,8.0,6.75,54.0,0.771339,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90268,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1212,TXN-00301854,519382,2010-08-16 13:38:00,16278,United Kingdom,20676,RED SPOTTY BOWL,8.0,1.25,10.0,0.771329,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90266,Inspect for evidence of manual entry; agree to third-party documentation.
1213,TXN-00476390,534742,2010-11-24 09:34:00,17744,United Kingdom,85019C,CURIOUS  IMAGES NOTEBOOK SET,24.0,1.25,30.0,0.771289,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90258,Inspect for evidence of manual entry; agree to third-party documentation.
1214,TXN-00606418,545909,2011-03-08 09:45:00,15819,United Kingdom,21913,VINTAGE SEASIDE JIGSAW PUZZLES,8.0,3.75,30.0,0.771229,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90246,Inspect for evidence of manual entry; agree to third-party documentation.
1215,TXN-00741128,558879,2011-07-04 14:07:00,12921,United Kingdom,20677,PINK POLKADOT BOWL,8.0,1.25,10.0,0.771169,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90234,Inspect for evidence of manual entry; agree to third-party documentation.
1216,TXN-00299047,519037,2010-08-13 11:16:00,17091,United Kingdom,21033,JUMBO BAG CHARLIE AND LOLA TOYS,20.0,2.950000047683716,59.0,0.771119,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90224,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1217,TXN-00306175,519728,2010-08-19 18:13:00,16743,United Kingdom,20971,PINK BLUE FELT CRAFT TRINKET BOX,24.0,1.25,30.0,0.771089,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90218,Inspect for evidence of manual entry; agree to third-party documentation.
1218,TXN-00545155,540644,2011-01-10 14:16:00,16303,United Kingdom,21868,POTTING SHED TEA MUG,24.0,1.25,30.0,0.770919,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90184,Inspect for evidence of manual entry; agree to third-party documentation.
1219,TXN-00490081,535967,2010-11-29 12:46:00,14510,United Kingdom,22855,FINE WICKER HEART,24.0,1.25,30.0,0.770859,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90172,Inspect for evidence of manual entry; agree to third-party documentation.
1220,TXN-00072621,496072,2010-01-28 17:09:00,15615,United Kingdom,21592,RETRO SPOT  CIGAR BOX MATCHES,24.0,1.25,30.0,0.770819,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90164,Inspect for evidence of manual entry; agree to third-party documentation.
1221,TXN-00857805,568787,2011-09-29 09:19:00,13741,United Kingdom,35646,VINTAGE BEAD PINK EVENING BAG,24.0,1.25,30.0,0.770809,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90162,Inspect for evidence of manual entry; agree to third-party documentation.
1222,TXN-00112807,500332,2010-03-07 13:08:00,17085,United Kingdom,20716,PARTY FOOD SHOPPER BAG,4.0,1.25,5.0,0.770759,HIGH,"ROUND_NUMBER, DUPLICATE_INVOICE",0.90152,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
1223,TXN-00604076,545695,2011-03-06 14:15:00,17050,United Kingdom,21231,SWEETHEART CERAMIC TRINKET BOX,8.0,1.25,10.0,0.770739,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90148,Inspect for evidence of manual entry; agree to third-party documentation.
1224,TXN-00981659,578112,2011-11-23 09:34:00,16670,United Kingdom,85034A,3 GARDENIA MORRIS BOXED CANDLES,24.0,1.25,30.0,0.770679,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90136,Inspect for evidence of manual entry; agree to third-party documentation.
1225,TXN-00509138,537609,2010-12-07 13:22:00,17675,United Kingdom,84946,ANTIQUE SILVER TEA GLASS ETCHED,24.0,1.25,30.0,0.770649,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.9013,Inspect for evidence of manual entry; agree to third-party documentation.
1226,TXN-00912516,573083,2011-10-27 14:22:00,13735,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,4.0,12.75,51.0,0.770579,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90116,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1227,TXN-00192088,508069,2010-05-12 14:58:00,14025,United Kingdom,21745,GAOLERS KEYS DECORATIVE GARDEN,12.0,3.75,45.0,0.770549,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.9011,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1228,TXN-00589705,544484,2011-02-21 11:10:00,15321,United Kingdom,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8.0,3.75,30.0,0.770534,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90107,Inspect for evidence of manual entry; agree to third-party documentation.
1229,TXN-00589707,544484,2011-02-21 11:10:00,15321,United Kingdom,22751,FELTCRAFT PRINCESS OLIVIA DOLL,8.0,3.75,30.0,0.770534,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90107,Inspect for evidence of manual entry; agree to third-party documentation.
1230,TXN-00536928,540023,2011-01-04 12:58:00,15039,United Kingdom,20675,BLUE POLKADOT BOWL,8.0,1.25,10.0,0.770519,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90104,Inspect for evidence of manual entry; agree to third-party documentation.
1231,TXN-00363268,525068,2010-10-03 14:37:00,15579,United Kingdom,35610B,BLACK CHRISTMAS FLOCK DROPLET,8.0,1.25,10.0,0.770499,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.901,Inspect for evidence of manual entry; agree to third-party documentation.
1232,TXN-00388957,527366,2010-10-17 11:24:00,15571,United Kingdom,22560,TRADITIONAL MODELLING CLAY,4.0,1.25,5.0,0.770489,HIGH,"ROUND_NUMBER, DUPLICATE_INVOICE",0.90098,Agree to supporting sales order and despatch note; confirm not a duplicate of a prior invoice.
1233,TXN-00995421,579136,2011-11-28 12:45:00,16094,United Kingdom,22592,CARDHOLDER HOLLY WREATH METAL,12.0,3.75,45.0,0.770399,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.9008,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1234,TXN-00299813,519192,2010-08-13 16:58:00,14525,United Kingdom,22297,HEART IVORY TRELLIS SMALL,24.0,1.25,30.0,0.770259,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90052,Inspect for evidence of manual entry; agree to third-party documentation.
1235,TXN-00003381,489687,2009-12-02 10:41:00,17087,United Kingdom,21591,COSY HOUR CIGAR BOX MATCHES,24.0,1.25,30.0,0.770239,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90048,Inspect for evidence of manual entry; agree to third-party documentation.
1236,TXN-00254212,514355,2010-07-01 16:48:00,17589,United Kingdom,21948,SET OF 6 CAKE CHOPSTICKS,24.0,1.25,30.0,0.770229,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90046,Inspect for evidence of manual entry; agree to third-party documentation.
1237,TXN-00482771,535349,2010-11-25 16:52:00,18245,United Kingdom,22941,CHRISTMAS LIGHTS 10 REINDEER,6.0,8.5,51.0,0.770219,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90044,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1238,TXN-00526320,539047,2010-12-15 16:03:00,15290,United Kingdom,21888,BINGO SET,8.0,3.75,30.0,0.770189,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90038,Inspect for evidence of manual entry; agree to third-party documentation.
1239,TXN-00699095,554952,2011-05-27 14:48:00,14227,United Kingdom,21621,VINTAGE UNION JACK BUNTING,6.0,8.5,51.0,0.770169,HIGH,"ROUND_NUMBER, SPLIT_AMOUNT",0.90034,Obtain the approval matrix; confirm the authorisation limit and whether the item was split to avoid it.
1240,TXN-00434072,531462,2010-11-08 13:39:00,17692,United Kingdom,21231,SWEETHEART CERAMIC TRINKET BOX,24.0,1.25,30.0,0.770119,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.90024,Inspect for evidence of manual entry; agree to third-party documentation.
1241,TXN-00434360,531478,2010-11-08 14:20:00,17084,United Kingdom,22560,TRADITIONAL MODELLING CLAY,24.0,1.25,30.0,0.769989,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.89998,Inspect for evidence of manual entry; agree to third-party documentation.
1242,TXN-00802923,564256,2011-08-24 10:45:00,14796,United Kingdom,21232,STRAWBERRY CERAMIC TRINKET BOX,8.0,1.25,10.0,0.769959,HIGH,"ROUND_NUMBER, ROUND_DOLLARS",0.89992,Inspect for evidence of manual entry; agree to third-party documentation.
